date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:07	67/67	---M--	200	added ('OK')	text/plain	etag:%221a70810-43-5a17e08b%22	http://cubroid.com/robots.txt		(from )
22:56:09	6929/6929	---M--	200	added ('OK')	text/html	etag:W/%221b11-160c59d5658%22	http://www.imagoapp.co.kr/	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/index.html	(from )
22:56:09	138231/138231	---M-Z	200	added ('OK')	text/html	etag:W/%22777daf52a32ba57af545dc6f2d68b7f8-gzip%22	http://www.clay-fingers.com/	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/index.html	(from )
22:56:09	33781/33781	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:56:07%20GMT	http://cubroid.com/	/home/boss/websites/South%20Korea%20f6s/cubroid.com/index.html	(from )
22:56:10	12693/12693	---M--	200	added ('OK')	image/png	etag:%2227c0f8-3195-5a545e48%22	http://cubroid.com/eng/apple-icon-180x180.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/apple-icon-180x180.png	(from http://cubroid.com/)
22:56:11	11653/11653	---M--	200	added ('OK')	image/png	etag:%2227c0e0-2d85-5a545e48%22	http://cubroid.com/eng/android-icon-192x192.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/android-icon-192x192.png	(from http://cubroid.com/)
22:56:11	2085/2085	---M--	200	added ('OK')	image/png	etag:%2227c10b-825-5a545e48%22	http://cubroid.com/eng/favicon-32x32.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/favicon-32x32.png	(from http://cubroid.com/)
22:56:12	5990/5990	---M--	200	added ('OK')	image/png	etag:%2227c10c-1766-5a545e48%22	http://cubroid.com/eng/favicon-96x96.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/favicon-96x96.png	(from http://cubroid.com/)
22:56:12	1459/1459	---M--	200	added ('OK')	image/png	etag:%2227c0f9-5b3-5a545e48%22	http://cubroid.com/eng/favicon-16x16.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/favicon-16x16.png	(from http://cubroid.com/)
22:56:13	6572/6572	---MCZ	200	added ('OK')	text/css	etag:W/%22294050-19ac-5a545e3e%22	http://cubroid.com/eng/css/flexslider.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/flexslider.css	(from http://cubroid.com/)
22:56:13	122540/122540	---MCZ	200	added ('OK')	text/css	etag:W/%2229404f-1deac-5a545e3e%22	http://cubroid.com/eng/css/bootstrap.min.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/bootstrap.min.css	(from http://cubroid.com/)
22:56:14	4955/4955	---MCZ	200	added ('OK')	text/css	etag:W/%22294051-135b-5a545e3e%22	http://cubroid.com/eng/css/jquery.fancybox.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/jquery.fancybox.css	(from http://cubroid.com/)
22:56:15	14044/14044	---MCZ	200	added ('OK')	text/css	etag:W/%22c5440b-36dc-5a55ca67%22	http://cubroid.com/eng/lib/jqueryPlugin-waitMe/waitMe.min.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/lib/jqueryPlugin-waitMe/waitMe.min.css	(from http://cubroid.com/)
22:56:16	2326/2326	---MCZ	200	added ('OK')	text/css	etag:W/%22294053-916-5a55a952%22	http://cubroid.com/eng/css/responsive.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/responsive.css	(from http://cubroid.com/)
22:56:16	55522/55522	---MCZ	200	added ('OK')	text/css	etag:W/%22294002-d8e2-5a545e3e%22	http://cubroid.com/eng/css/animate.min.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/animate.min.css	(from http://cubroid.com/)
22:56:17	17781/17781	---MCZ	200	added ('OK')	text/css	etag:W/%22294052-4575-5a585be8%22	http://cubroid.com/eng/css/main.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/css/main.css	(from http://cubroid.com/)
22:56:17	4377/4377	---M--	200	added ('OK')	image/png	etag:%222bc03c-1119-5a545e45%22	http://cubroid.com/eng/images/logo.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/logo.png	(from http://cubroid.com/)
22:56:18	26711/26711	---MCZ	200	added ('OK')	text/css	etag:W/%220831cba6a670e405168b84aa20798347%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	/home/boss/websites/South%20Korea%20f6s/maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	(from http://cubroid.com/)
22:56:18	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:56:17%20GMT	http://cubroid.com/ko	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko	(from http://cubroid.com/)
22:56:18	3276/3276	---M--	200	added ('OK')	image/png	etag:%222bc032-ccc-5a545e42%22	http://cubroid.com/eng/images/feature_icon1.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon1.png	(from http://cubroid.com/)
22:56:18	16183/16183	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:56:17%20GMT	http://cubroid.com/ko/	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/index.html	(from http://cubroid.com/)
22:56:19	4063/4063	---M--	200	added ('OK')	image/png	etag:%222bc033-fdf-5a545e42%22	http://cubroid.com/eng/images/feature_icon2.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon2.png	(from http://cubroid.com/)
22:56:19	1942/1942	---M--	200	added ('OK')	image/png	etag:%222bc034-796-5a545e42%22	http://cubroid.com/eng/images/feature_icon3.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon3.png	(from http://cubroid.com/)
22:56:20	2136/2136	---M--	200	added ('OK')	image/png	etag:%222bc035-858-5a545e42%22	http://cubroid.com/eng/images/feature_icon4.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon4.png	(from http://cubroid.com/)
22:56:20	2693/2693	---M--	200	added ('OK')	image/png	etag:%222bc036-a85-5a545e42%22	http://cubroid.com/eng/images/feature_icon5.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon5.png	(from http://cubroid.com/)
22:56:20	3017/3017	---M--	200	added ('OK')	image/png	etag:%222bc037-bc9-5a545e42%22	http://cubroid.com/eng/images/feature_icon6.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon6.png	(from http://cubroid.com/)
22:56:21	211/211	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:56:20%20GMT	http://cubroid.com/images/work-1.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/images/work-1.jpg	(from http://cubroid.com/)
22:56:22	211/211	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:56:21%20GMT	http://cubroid.com/images/work-2.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/images/work-2.jpg	(from http://cubroid.com/)
22:56:23	211/211	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:56:22%20GMT	http://cubroid.com/images/work-3.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/images/work-3.jpg	(from http://cubroid.com/)
22:56:24	211/211	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:56:23%20GMT	http://cubroid.com/images/work-4.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/images/work-4.1b.delayed	(from http://cubroid.com/)
22:56:44	193173/193173	---M--	200	added ('OK')	image/jpeg	etag:%222bc063-2f295-5a545e47%22	http://cubroid.com/eng/images/work-1.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/work-1.jpg	(from http://cubroid.com/)
22:56:46	6499/6499	---M--	200	added ('OK')	image/png	etag:%222bc040-1963-5a545e45%22	http://cubroid.com/eng/images/press_logo1.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo1.png	(from http://cubroid.com/)
22:56:47	1626/1626	---M--	200	added ('OK')	image/png	etag:%222bc050-65a-5a545e45%22	http://cubroid.com/eng/images/press_logo2.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo2.png	(from http://cubroid.com/)
22:56:49	7764/7764	---M--	200	added ('OK')	image/png	etag:%222bc051-1e54-5a545e45%22	http://cubroid.com/eng/images/press_logo3.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo3.png	(from http://cubroid.com/)
22:56:51	6560/6560	---M--	200	added ('OK')	image/png	etag:%222bc052-19a0-5a545e45%22	http://cubroid.com/eng/images/press_logo4.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo4.png	(from http://cubroid.com/)
22:56:52	4440/4440	---M--	200	added ('OK')	image/png	etag:%222bc053-1158-5a545e45%22	http://cubroid.com/eng/images/press_logo5.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo5.png	(from http://cubroid.com/)
22:56:54	213971/213971	---M--	200	added ('OK')	image/jpeg	etag:%222bc064-343d3-5a545e47%22	http://cubroid.com/eng/images/work-2.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/work-2.jpg	(from http://cubroid.com/)
22:56:55	13347/13347	---M--	200	added ('OK')	image/png	etag:%222bc054-3423-5a545e45%22	http://cubroid.com/eng/images/press_logo6.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo6.png	(from http://cubroid.com/)
22:56:56	8208/8208	---M--	200	added ('OK')	image/png	etag:%222bc055-2010-5a545e45%22	http://cubroid.com/eng/images/press_logo7.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo7.png	(from http://cubroid.com/)
22:56:57	3301/3301	---M--	200	added ('OK')	image/png	etag:%222bc057-ce5-5a545e45%22	http://cubroid.com/eng/images/press_logo9.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo9.png	(from http://cubroid.com/)
22:56:58	12488/12488	---M--	200	added ('OK')	image/png	etag:%222bc056-30c8-5a545e45%22	http://cubroid.com/eng/images/press_logo8.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo8.png	(from http://cubroid.com/)
22:56:58	223451/223451	---M--	200	added ('OK')	image/jpeg	etag:%222bc066-368db-5a545e47%22	http://cubroid.com/eng/images/work-4.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/work-4.jpg	(from http://cubroid.com/)
22:56:58	238805/238805	---M--	200	added ('OK')	image/jpeg	etag:%222bc065-3a4d5-5a545e47%22	http://cubroid.com/eng/images/work-3.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/work-3.jpg	(from http://cubroid.com/)
22:56:59	10089/10089	---M--	200	added ('OK')	image/png	etag:%222bc041-2769-5a545e45%22	http://cubroid.com/eng/images/press_logo10.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo10.png	(from http://cubroid.com/)
22:56:59	6356/6356	---M--	200	added ('OK')	image/png	etag:%222bc042-18d4-5a545e45%22	http://cubroid.com/eng/images/press_logo11.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo11.png	(from http://cubroid.com/)
22:56:59	7160/7160	---M--	200	added ('OK')	image/png	etag:%222bc043-1bf8-5a545e45%22	http://cubroid.com/eng/images/press_logo12.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo12.png	(from http://cubroid.com/)
22:57:00	8023/8023	---M--	200	added ('OK')	image/png	etag:%222bc044-1f57-5a545e45%22	http://cubroid.com/eng/images/press_logo13.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo13.png	(from http://cubroid.com/)
22:57:00	7169/7169	---M--	200	added ('OK')	image/png	etag:%222bc045-1c01-5a545e45%22	http://cubroid.com/eng/images/press_logo14.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo14.png	(from http://cubroid.com/)
22:57:01	8409/8409	---M--	200	added ('OK')	image/png	etag:%222bc04c-20d9-5a545e45%22	http://cubroid.com/eng/images/press_logo15.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo15.png	(from http://cubroid.com/)
22:57:01	7691/7691	---M--	200	added ('OK')	image/png	etag:%222bc04d-1e0b-5a545e45%22	http://cubroid.com/eng/images/press_logo16.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/press_logo16.png	(from http://cubroid.com/)
22:57:28	162181/162181	---M--	200	added ('OK')	image/jpeg	etag:%222bc02c-27985-5a545e42%22	http://cubroid.com/eng/images/control-app.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/control-app.jpg	(from http://cubroid.com/)
22:57:35	208725/208725	---M--	200	added ('OK')	image/jpeg	etag:%222bc029-32f55-5a545e41%22	http://cubroid.com/eng/images/coding-app.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/coding-app.jpg	(from http://cubroid.com/)
22:58:11	453127/453127	---M--	200	added ('OK')	image/jpeg	etag:%222bc039-6ea07-5a545e43%22	http://cubroid.com/eng/images/introducing.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/introducing.jpg	(from http://cubroid.com/)
22:58:21	494089/494089	---M--	200	added ('OK')	image/jpeg	etag:%222bc02a-78a09-5a559a0a%22	http://cubroid.com/eng/images/coding-app2.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/coding-app2.jpg	(from http://cubroid.com/)
22:58:31	120053/120053	---M--	200	added ('OK')	image/jpeg	etag:%222bc03b-1d4f5-5a545e44%22	http://cubroid.com/eng/images/lego-compatible.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/lego-compatible.jpg	(from http://cubroid.com/)
22:58:45	142574/142574	---M--	200	added ('OK')	image/jpeg	etag:%222bc06a-22cee-5a558cca%22	http://cubroid.com/eng/images/lego-compatible-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/lego-compatible-m.jpg	(from http://cubroid.com/)
22:58:46	443607/443607	---M--	200	added ('OK')	image/jpeg	etag:%222bc059-6c4d7-5a545e46%22	http://cubroid.com/eng/images/scratch-mode.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/scratch-mode.jpg	(from http://cubroid.com/)
22:58:58	564718/564718	---M--	200	added ('OK')	image/jpeg	etag:%227851c3-89dee-5a559a0a%22	http://cubroid.com/eng/images/control-app2.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/control-app2.jpg	(from http://cubroid.com/)
22:59:19	197306/197306	---M--	200	added ('OK')	image/jpeg	etag:%222bc068-302ba-5a55b436%22	http://cubroid.com/eng/images/master-block.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/master-block.jpg	(from http://cubroid.com/)
22:59:38	245686/245686	---M--	200	added ('OK')	image/jpeg	etag:%222bc069-3bfb6-5a5576d7%22	http://cubroid.com/eng/images/master-block-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/master-block-m.jpg	(from http://cubroid.com/)
22:59:39	120212/120212	---M--	200	added ('OK')	image/jpeg	etag:%227851be-1d594-5a55b436%22	http://cubroid.com/eng/images/dc-led-block.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/dc-led-block.jpg	(from http://cubroid.com/)
23:00:00	125920/125920	---M--	200	added ('OK')	image/jpeg	etag:%227851c4-1ebe0-5a55b436%22	http://cubroid.com/eng/images/light-touch-block.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/light-touch-block.jpg	(from http://cubroid.com/)
23:00:11	197176/197176	---M--	200	added ('OK')	image/jpeg	etag:%227851bf-30238-5a559dff%22	http://cubroid.com/eng/images/dc-led-block-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/dc-led-block-m.jpg	(from http://cubroid.com/)
23:00:32	127663/127663	---M--	200	added ('OK')	image/jpeg	etag:%227851c1-1f2af-5a55b436%22	http://cubroid.com/eng/images/sound-proximity-block.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/sound-proximity-block.jpg	(from http://cubroid.com/)
23:00:33	201386/201386	---M--	200	added ('OK')	image/jpeg	etag:%227851c5-312aa-5a559dff%22	http://cubroid.com/eng/images/light-touch-block-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/light-touch-block-m.jpg	(from http://cubroid.com/)
23:01:01	168075/168075	---M--	200	added ('OK')	image/jpeg	etag:%227851c9-2908b-5a55b436%22	http://cubroid.com/eng/images/block-spec.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/block-spec.jpg	(from http://cubroid.com/)
23:01:03	188920/188920	---M--	200	added ('OK')	image/jpeg	etag:%227851c2-2e1f8-5a559dff%22	http://cubroid.com/eng/images/sound-proximity-block-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/sound-proximity-block-m.jpg	(from http://cubroid.com/)
23:01:10	36007/36007	---M--	200	added ('OK')	image/jpeg	etag:%222bc05a-8ca7-5a545e46%22	http://cubroid.com/eng/images/team-1.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-1.jpg	(from http://cubroid.com/)
23:01:15	26984/26984	---M--	200	added ('OK')	image/jpeg	etag:%222bc05b-6968-5a545e46%22	http://cubroid.com/eng/images/team-2.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-2.jpg	(from http://cubroid.com/)
23:01:18	17635/17635	---M--	200	added ('OK')	image/jpeg	etag:%222bc05c-44e3-5a545e46%22	http://cubroid.com/eng/images/team-3.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-3.jpg	(from http://cubroid.com/)
23:01:23	132106/132106	---M--	200	added ('OK')	image/jpeg	etag:%227851ca-2040a-5a55a407%22	http://cubroid.com/eng/images/block-spec-m.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/block-spec-m.jpg	(from http://cubroid.com/)
23:01:25	38329/38329	---M--	200	added ('OK')	image/jpeg	etag:%222bc05d-95b9-5a545e46%22	http://cubroid.com/eng/images/team-4.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-4.jpg	(from http://cubroid.com/)
23:01:29	33064/33064	---M--	200	added ('OK')	image/jpeg	etag:%222bc05e-8128-5a545e47%22	http://cubroid.com/eng/images/team-5.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-5.jpg	(from http://cubroid.com/)
23:01:30	28673/28673	---M--	200	added ('OK')	image/jpeg	etag:%222bc05f-7001-5a545e47%22	http://cubroid.com/eng/images/team-6.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-6.jpg	(from http://cubroid.com/)
23:01:33	20697/20697	---M--	200	added ('OK')	image/jpeg	etag:%222bc060-50d9-5a545e47%22	http://cubroid.com/eng/images/team-7.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-7.jpg	(from http://cubroid.com/)
23:01:36	36797/36797	---M--	200	added ('OK')	image/jpeg	etag:%222bc061-8fbd-5a545e47%22	http://cubroid.com/eng/images/team-8.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/team-8.jpg	(from http://cubroid.com/)
23:01:37	1753/1753	---M--	200	added ('OK')	image/png	etag:%222bc06b-6d9-5a55c25c%22	http://cubroid.com/eng/images/btn_close.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/btn_close.png	(from http://cubroid.com/)
23:01:44	95992/95992	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	/home/boss/websites/South%20Korea%20f6s/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://cubroid.com/)
23:01:52	96661/96661	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c014d-17995-5a545e47%22	http://cubroid.com/eng/js/jquery.min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/jquery.min.js	(from http://cubroid.com/)
23:01:55	36816/36816	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c014a-8fd0-5a545e47%22	http://cubroid.com/eng/js/bootstrap.min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/bootstrap.min.js	(from http://cubroid.com/)
23:01:56	149231/149231	---M--	200	added ('OK')	image/jpeg	etag:%227851cf-246ef-5a55b0e9%22	http://cubroid.com/eng/images/email-popup-img.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/email-popup-img.jpg	(from http://cubroid.com/)
23:01:56	22034/22034	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c014c-5612-5a545e47%22	http://cubroid.com/eng/js/jquery.flexslider-min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/jquery.flexslider-min.js	(from http://cubroid.com/)
23:01:58	8787/8787	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c014e-2253-5a545e47%22	http://cubroid.com/eng/js/jquery.waypoints.min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/jquery.waypoints.min.js	(from http://cubroid.com/)
23:01:58	23135/23135	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c014b-5a5f-5a545e47%22	http://cubroid.com/eng/js/jquery.fancybox.pack.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/jquery.fancybox.pack.js	(from http://cubroid.com/)
23:01:58	3820/3820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c5440c-eec-5a55ca67%22	http://cubroid.com/eng/lib/jqueryPlugin-waitMe/waitMe.min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/lib/jqueryPlugin-waitMe/waitMe.min.js	(from http://cubroid.com/)
23:01:59	2575/2575	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c0161-a0f-5a545e48%22	http://cubroid.com/eng/js/retina.min.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/retina.min.js	(from http://cubroid.com/)
23:02:00	3572/3572	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c015f-df4-5a56ac33%22	http://cubroid.com/eng/js/main.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/main.js	(from http://cubroid.com/)
23:02:01	149/149	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2021:02:01%20GMT	http://www.imagoapp.co.kr/robots.txt		(from )
23:02:01	51351/51351	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c0160-c897-5a545e48%22	http://cubroid.com/eng/js/modernizr.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/js/modernizr.js	(from http://cubroid.com/)
23:02:02	121200/121200	---M--	200	added ('OK')	text/css	etag:W/%221d970-160c59d5658%22	http://www.imagoapp.co.kr/css/bootstrap.min.css	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/css/bootstrap.min.css	(from http://www.imagoapp.co.kr/)
23:02:04	23107/23107	---M--	200	added ('OK')	text/css	etag:W/%225a43-160c59d5658%22	http://www.imagoapp.co.kr/css/main.css	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/css/main.css	(from http://www.imagoapp.co.kr/)
23:02:05	4768/4768	---M--	200	added ('OK')	image/svg+xml	etag:W/%2212a0-160c59d5658%22	http://www.imagoapp.co.kr/img/imagologo.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/imagologo.svg	(from http://www.imagoapp.co.kr/)
23:02:06	7030/7030	---M--	200	added ('OK')	text/html	etag:W/%221b76-160c59d5658%22	http://www.imagoapp.co.kr/imago_daycare.html	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/imago_daycare.html	(from http://www.imagoapp.co.kr/)
23:02:06	6323/6323	---M--	200	added ('OK')	text/html	etag:W/%2218b3-160c59d5658%22	http://www.imagoapp.co.kr/imago_parent.html	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/imago_parent.html	(from http://www.imagoapp.co.kr/)
23:02:06	5955/5955	---M--	200	added ('OK')	text/html	etag:W/%221743-160c59d5658%22	http://www.imagoapp.co.kr/imago_academy.html	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/imago_academy.html	(from http://www.imagoapp.co.kr/)
23:02:07	2157/2157	---M--	200	added ('OK')	text/html	etag:W/%2286d-160c59e5ff8%22	http://www.imagoapp.co.kr/client/user/login	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/client/user/login.html	(from http://www.imagoapp.co.kr/)
23:02:08	43440/43440	---M--	200	added ('OK')	image/svg+xml	etag:W/%22a9b0-160c59d5658%22	http://www.imagoapp.co.kr/img/taskheadblue.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/taskheadblue.svg	(from http://www.imagoapp.co.kr/)
23:02:08	5369/5369	---M--	200	added ('OK')	image/svg+xml	etag:W/%2214f9-160c59d5658%22	http://www.imagoapp.co.kr/img/gearlight.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/gearlight.svg	(from http://www.imagoapp.co.kr/)
23:02:09	3120/3120	---M--	200	added ('OK')	image/svg+xml	etag:W/%22c30-160c59d5658%22	http://www.imagoapp.co.kr/img/piggybank.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/piggybank.svg	(from http://www.imagoapp.co.kr/)
23:02:09	2793/2793	---M--	200	added ('OK')	image/svg+xml	etag:W/%22ae9-160c59d5658%22	http://www.imagoapp.co.kr/img/translateletters.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/translateletters.svg	(from http://www.imagoapp.co.kr/)
23:02:09	2051/2051	---M--	200	added ('OK')	image/svg+xml	etag:W/%22803-160c59d5658%22	http://www.imagoapp.co.kr/img/timeclock.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/timeclock.svg	(from http://www.imagoapp.co.kr/)
23:02:17	45332/45332	---M--	200	added ('OK')	application/javascript	etag:W/%22b114-160c59d5a40%22	http://www.imagoapp.co.kr/js/bootstrap.min.js	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/js/bootstrap.min.js	(from http://www.imagoapp.co.kr/)
23:02:18	113/113	---M-Z	200	added ('OK')	text/plain	etag:W/%224e564e7a392eca4c766912804abc6a89-gzip%22	http://www.clay-fingers.com/robots.txt		(from )
23:02:19	116/116	---M--	200	added ('OK')	image/png	etag:%2288294f6da-74-55cfa9d687000%22	http://www.clay-fingers.com/uploads/1/1/3/5/113569667/untitled-1_orig.png	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/uploads/1/1/3/5/113569667/untitled-1_orig.png	(from http://www.clay-fingers.com/)
23:02:29	124552/124552	---M--	200	added ('OK')	application/javascript	etag:W/%221e688-160c59d5e28%22	http://www.imagoapp.co.kr/js/jquery.min.js	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/js/jquery.min.js	(from http://www.imagoapp.co.kr/)
